TOPIK,Username_Posting_Owner,Link_Post_IG,Username_Komentar,Isi_Komentar,Sentimen
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,sheadarie_rsb,"sudah seharusnya, bahaya narkoba sdh tdk bisa dianggap remeh, dampaknya daya rusaknya sdh sedemikian luar biasa kemudian sebagai perisai negara guna melindungi negara dan rakyat merupakan salah satu amanat UUD 1945",1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,supirpilot96,Gas🔥,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,avitandr,Nanti bakal banyak berita saling tembak,0
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,exoeyes_,Apa kabar sabung ayam tewaskan 3 polisi??,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,hanapimene,"Bakal ada rebutan kartel antara Polri & TNI liat aja, pilih berantas atau cuan? 😂",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,sipermetrin,Sama² pengin menikmati duit bandar yang aduhaiiiii 😍😍😍😍,1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,imsutanhasibuan_,Bilang WoW masih boleh kan,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,bungtjandra,Bisnis x maksudnya,0
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,sakerarescue,"Gpp lah kasian sama polisi dan BNN, grebek kasus narkoba malah d massa satu kampung",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,pintujhdotcom,besok² jadi film kayak film² drug kartel di netflix,1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,harjossss8,Institusi apapun bisa melakukan kolusi korupsi nepotism... Professional aja lah... Jangan terlalu percaya,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,muh_fatrian,Lahan basah,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,ariefpramono_007,"Gpp, lanjutkan selama tujuannya baik..",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,adiarifin.id,Kalo kurang kerjaan sana ke Papua tumpas separatis tuh.,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,mikurniawaannn,Ya sangatt sangatt setuju lah.. Narkoba adalah musuh semua kalangan terutama penegaK hukum & Militer. 🔥,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,mayrinboutique,UU TNI harus terbuka jg lah seperti polri,0
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,bagassurryaa_,Mending Damkar aja deh,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,intheairtonight,"Yang langsung terbayang adalah perang frontal rebutan lahan, sipil jadi korban peluru nyasar. Semoga tidak terjadi 🙏🏽",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,rizal_mustaim,"TNI merangkap jabatan sipil, berati TNI tidak hanya bertugas sebagai penjaga keamanan dan pertahanan negara, tetapi juga ikut campur terhadap urusan politik dan pemerintahan.

Dampaknya:
1. Demokrasi Melemah -> Militer dapat mengambil keputusan politik tanpa melalui proses demokrasi
2. Pemerintahan Tidak Seimbang -> Pejabat dari Militer bisa mendominasi jabatan sipil, mengurangi peran masyarakat sipil dalam pemerintahan.
3. Hak Rakyat Bisa Terancam -> Jika Militer terlalu kuat dalam politik, kebebasan berpendapat bisa dibatasi.
4. Korupsi dan Penyalahgunaan kekuasaan -> Tanpa kontrol yang jelas, militer bisa menyalahgunakan kekuasaannya.

Di masa lalu, Indonesia pernah mengalami Dwifungsi ABRI (TNI & Polri saat itu), yg membuat militer sangat dominan dalam politik. Setelah reformasi 1998, sistem ini dihapus untuk memastikan militer fokus dalam pertahanan negara, bukan urusan politik.",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,profcandra,Banyak netizen lugu dan lucu 😂,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,intheairtonight,Semakin suram 😂,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,agusfin,Setuju.. 🔥🔥🔥,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,eddy.wantania,Gas,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,andoamiladi,"Sekalian aja TNI urus SIM, STNK, Tilang, dll",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,soni_hars1922,Bagus👏,1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,achmadridwan98,Spy bandar2 pd modar & negeri ini bebas narkoboy🔥👏,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,disiplin_diri,Menangani korupsi sekalian,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,paseoroxas,Perang bandar hijau ama coklat,0
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,fandi_ndol,"ntar warga sipil di jebak lagi sama oknum ,ujung ujungnya minta uang tebusan 😢 capek loh warga konoha",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,sen_taslim,Polisi Dan tni kebanyakan gk berguna 😢,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,ndrew_hend,Negara Konoha 😂😂😂,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,ry14293,"Mengatasi kasus, atau jd backup ganda?😢",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,bobsatriya,LAHAN BARU. JATAH BARU.,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,aslyyuda,"Setuju.. asal ga ikutan jd bandar, pengedar, atau tim pengamanan dlm perjalanan.. 😁",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,aurorapriss,Kalo ikut membantu membersihkan sisa banjir bagian siapa min...,0
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,fakhreza85,"Ga usah lah, malah nanti ikutan pulak jadi pengedar.. ngeri ga tu kalo pengedar punya senjata.. udah terbukti kasus mobil rental, penadah pakai senjata begitu mengerikan, mudah sekali bunuh orang",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,raakbar_98,"Paling juga ikut bermain 😂. Sama saja sebenarnya mau tentara atau polisi. Bedanya kalau tentara ini tidak bersentuhan langsung dengan masyarakat sedangkan polisi bersentuhan langsung, makanya kalau ada kejadian viral yang melibatkan oknum kebanyakan anggota polisi.",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,nurjamanriky,Sikat bandar narkoba 💸💸💸,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,restuprabowoo,"DAMKAR dwi fungsi gpp dah, kerja nya jelas dan nyata, di khususkan untuk kepentingan keamanan dan kenyamanan rakyat aja cukup, biar dr TNI urusan keamanan Negara 😂",1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,jason_djw,Tangani korupsi bisa?,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,editiawanpambudii,Kek mau perang kartel njir😂,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,schweinsgosal,Sat pol pp harusnya itu ikut jg berantas narkoba,0
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,ridhadh,"Liat tuh yg sabung ayam
Bekingnyaa yaa pemain nyaa!",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,aligauqi,Siapa prajurit yg tahan dengan narkoba dan duitnya 😂😂😂,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,popakiong,Baguslah.. Biar semua kebagian koordinasi😂😂😂,1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,eccoboedi,"membuat persaingan dlam menangani kasus,",0
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,stfkgk1,Eh ga taunya pengedar nya dia wkwkwkwk,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,hasfiihasabii,"Penugasan Perbatasan RI itu banyak Peredaran Narkoba, yang menjadi penjaga perbatasan RI itu TNI kalau ada peredaran narkoba ya ditangkap masa dilihat lihat saja? itula kenapa perlunya RUU ini, untuk proses hukum ya tetap Polri",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,dedyhermansyah88,Perang lawan narkoba,0
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,willy.x_o,Chatgpt apakah dea amerika adalah badan yang independen,0
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,__.dit.__,Bandar punya banyak pilihan 😂,0
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,adibisakene,Makin banyak nih pengeluaran bandar 😂,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,jeazsha,Gimana klo tangani kasus korupsi juga?,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,rahmat27rr,Mntap,0
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,prawiroagong,"Satu aja kita punya polisi yang masuk ranah publik, bisa timbul banyak oknum bermasalah...bakal ditambah lagi dengan masuknya tentara....",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,agung__muliawan,Ikut mengelola maksudnya,0
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,melkiseptiadi,Percayalah mereka itu sama aja,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,zamharirhasbi,WOWWW..... WOWWW... WOWWW... LUAR BIASA👏😂,1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,vanocaesar,"Mereka itu sama sebenernya lhoo, cuma yang ijo jarang ke expose ajaa",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,yow.anes,Seperti ordeee .. ah sudahlah,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,darsenoerick,Bagi2 lahan basah lah. masa polisi yg dot terus. Bagi2 Cuann biar adill😂,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,mazayamada,Dihhhh,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,aries.sw.07,"Bukti DPR tidak mewakili rakyat, hanya mewakili kekuasaan.",-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,huriyatul_akmal,Sekalian juga tambahin sektor sabung ayam,0
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,reemo_vee,Kok mw ya di kasi jobdesk lebih,-1
Gimana menurut kalian?   Prajurit TNI bakal ikut menangani kasus tindak pidana narkotika jika RUU TNI disahkan oleh DPR nanti.   Guru Besar Universita...,bisniscom,https://www.instagram.com/p/DHUkuznhYXE/,andrid.s_,🤣🤣,-1
